Mes;Nom mes;Any;Nom_RP;Codi_RP;Nom_ABP;Títol Codi Penal;Tipus de fet;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Administració deslleial;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra l’honor;Injúria;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la llibertat;Amenaces;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la llibertat;Coaccions;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
3;març;2021; Camp de Tarragona;RP05;Baix Camp - Priorat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;De les falsedats;Falsificació de moneda i efectes timbrats;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;De les lesions;Lesions;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Amenaces;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Coaccions;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
1;gener;2021; Terres de l'Ebre;RP06;Baix Ebre;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;De les lesions;Lesions;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Amenaces;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Coaccions;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
2;febrer;2021; Terres de l'Ebre;RP06;Baix Ebre;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;De l’omissió del deure d’auxili;Omissió del deure de socors;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;De les falsedats;Falsedats documentals;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;De les lesions;Lesions;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Amenaces;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Coaccions;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat;Detenció il·legal;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
3;març;2021; Terres de l'Ebre;RP06;Baix Ebre;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;De les falsedats;Falsedats documentals;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;De les falsedats;Falsificació de moneda i efectes timbrats;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;De les lesions;Lesions;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l’honor;Injúria;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Amenaces;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Coaccions;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;De les lesions;Lesions;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l’honor;Injúria;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la Constitució;Contra la llibertat de consciència, religió i respecte als difunts;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la Constitució;Contra les institucions de l'Estat i divisió de poders;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Amenaces;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Coaccions;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Incendi;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;De les falsedats;Falsedats documentals;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;De les lesions;Lesions;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Amenaces;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat;Coaccions;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
3;març;2021; Girona;RP01;Baix Empordà - La Bisbal;Dels delictes contra la seguretat col·lectiva;Incendi;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les falsedats;Falsedats documentals;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les falsedats;Falsificació de moneda i efectes timbrats;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les lesions;Lesions;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la llibertat;Amenaces;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la llibertat;Coaccions;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra l'Administració de justícia;Trencament de condemna;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra les relacions familiars;Contra els drets i deures familiars;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Dels delictes contra la seguretat col·lectiva;Incendi;;;;;;;;
1;gener;2021; Girona;RP01;Baix Empordà - Sant Feliu;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les falsedats;De la usurpació de l'estat civil;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les falsedats;Falsedats documentals;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - Sant Feliu;De les lesions;Lesions;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;;;;;;;;
2;febrer;2021; Girona;RP01;Baix Empordà - Sant Feliu;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;;;;;;;;
